1,-1,849.98,369.64,123.36,216.65,92.5,-1,-1
1,-1,1391.81,542.04,148.5,252.51,89.3,-1,-1
1,-1,1336.88,349.39,108.53,216.79,86.0,-1,-1
2,-1,850.0,369.63,123.35,216.66,92.4,-1,-1
2,-1,1391.81,542.01,148.5,252.54,89.3,-1,-1
2,-1,1336.91,349.42,109.25,216.8,86.1,-1,-1
3,-1,850.01,369.62,123.34,216.66,92.4,-1,-1
3,-1,1391.8,542.03,148.51,252.52,89.3,-1,-1
3,-1,1336.9,349.43,109.19,216.8,86.1,-1,-1
4,-1,850.0,369.6,123.34,216.68,92.4,-1,-1
4,-1,1391.8,542.03,148.51,252.52,89.3,-1,-1
4,-1,1336.9,349.43,109.15,216.8,86.1,-1,-1
5,-1,850.0,369.59,123.35,216.69,92.4,-1,-1
5,-1,1391.8,542.03,148.51,252.52,89.3,-1,-1
5,-1,1336.9,349.43,109.18,216.8,86.1,-1,-1
6,-1,850.0,369.59,123.35,216.69,92.4,-1,-1
6,-1,1391.8,542.03,148.51,252.52,89.3,-1,-1
6,-1,1336.93,349.43,109.18,216.79,86.1,-1,-1
7,-1,850.0,369.64,123.35,216.64,92.4,-1,-1
7,-1,1391.8,542.03,148.51,252.52,89.3,-1,-1
7,-1,1336.95,349.44,109.29,216.78,86.1,-1,-1
8,-1,849.95,369.63,123.39,216.68,92.4,-1,-1
8,-1,1391.81,542.08,148.44,252.44,89.3,-1,-1
8,-1,1337.06,349.52,109.66,216.72,86.1,-1,-1
9,-1,849.93,369.62,123.48,216.79,92.4,-1,-1
9,-1,1392.19,542.21,148.05,252.74,89.3,-1,-1
9,-1,1336.88,349.46,108.04,217.05,85.8,-1,-1
10,-1,849.89,369.66,123.55,216.68,92.4,-1,-1
10,-1,1392.04,542.19,148.11,252.84,89.3,-1,-1
10,-1,1336.68,349.57,108.33,217.12,85.9,-1,-1
11,-1,849.53,369.74,123.93,216.91,92.4,-1,-1
11,-1,1392.01,542.22,148.06,252.82,89.3,-1,-1
11,-1,1336.26,348.97,108.35,217.64,85.6,-1,-1
12,-1,849.76,369.77,123.73,216.51,92.4,-1,-1
12,-1,1392.38,542.41,147.74,252.59,89.4,-1,-1
12,-1,1336.82,349.04,107.87,217.27,85.6,-1,-1
13,-1,849.78,369.67,123.7,216.64,92.4,-1,-1
13,-1,1392.41,542.55,147.52,252.52,89.4,-1,-1
13,-1,1336.83,349.1,107.15,217.02,85.4,-1,-1
14,-1,849.61,369.92,123.84,216.31,92.4,-1,-1
14,-1,1392.37,542.32,147.76,252.73,89.4,-1,-1
14,-1,1336.73,349.23,106.13,217.02,85.3,-1,-1
15,-1,849.75,370.03,123.76,216.05,92.4,-1,-1
15,-1,1392.28,542.39,147.96,252.57,89.3,-1,-1
15,-1,1336.7,349.11,105.02,216.99,85.2,-1,-1
16,-1,849.69,369.97,123.88,216.12,92.4,-1,-1
16,-1,1392.35,542.78,147.91,252.27,89.2,-1,-1
16,-1,1336.94,348.99,102.64,216.87,85.0,-1,-1
17,-1,849.93,369.89,123.21,216.73,92.7,-1,-1
17,-1,1389.09,539.71,150.19,255.32,90.2,-1,-1
17,-1,1334.47,350.61,113.69,216.5,87.0,-1,-1
18,-1,849.67,369.22,123.67,217.99,92.5,-1,-1
18,-1,1386.33,542.48,150.22,253.39,90.5,-1,-1
18,-1,1332.42,349.84,118.96,217.64,87.3,-1,-1
19,-1,849.0,369.33,124.65,217.68,92.5,-1,-1
19,-1,1386.4,539.74,149.77,257.74,90.3,-1,-1
19,-1,1331.15,350.18,109.43,215.94,85.6,-1,-1
20,-1,848.42,369.67,125.34,217.02,92.7,-1,-1
20,-1,1386.42,538.63,146.86,259.87,89.9,-1,-1
20,-1,1331.29,351.23,112.34,214.15,86.0,-1,-1
20,-1,1329.97,352.25,78.61,214.17,49.1,-1,-1
21,-1,848.07,370.4,125.79,215.86,92.7,-1,-1
